ID,avail_1,avail_2,avail_3,x_1_1,x_1_2,x_1_3,x_1_4,x_2_1,x_2_2,x_2_3,x_2_4,x_3_1,x_3_2,x_3_3,x_3_4,choice,class,ga,luggage,gender,who,income,age
221,1,1,1,0.89,0.3,0.3,0,0.38,0.43,0.2,1.0,0.7,0.26,0,0,1,0,0,0,0,1,2.0,4.0
222,1,1,0,2.27,0.79,1.2,0,1.0,0.91,0.2,0.0,0.0,0.0,0,0,2,0,0,0,1,1,1.0,1.0
222,1,1,0,2.07,0.79,0.3,0,0.92,0.86,0.1,0.0,0.0,0.0,0,0,2,0,0,0,1,1,1.0,1.0
222,1,1,0,2.68,0.79,0.6,0,1.1,1.05,0.3,0.0,0.0,0.0,0,0,2,0,0,0,1,1,1.0,1.0
222,1,1,0,2.07,0.66,0.3,0,1.0,0.91,0.2,0.0,0.0,0.0,0,0,1,0,0,0,1,1,1.0,1.0
222,1,1,0,2.68,0.59,0.6,0,1.0,0.7,0.2,0.0,0.0,0.0,0,0,2,0,0,0,1,1,1.0,1.0
222,1,1,0,2.27,0.59,1.2,0,0.92,0.82,0.1,0.0,0.0,0.0,0,0,1,0,0,0,1,1,1.0,1.0
222,1,1,0,2.07,0.79,1.2,0,1.1,1.05,0.1,0.0,0.0,0.0,0,0,2,0,0,0,1,1,1.0,1.0
222,1,1,0,2.07,0.59,0.3,0,1.1,0.72,0.3,0.0,0.0,0.0,0,0,2,0,0,0,1,1,1.0,1.0
222,1,1,0,2.68,0.66,0.6,0,0.92,0.78,0.1,0.0,0.0,0.0,0,0,2,0,0,0,1,1,1.0,1.0
223,1,1,0,2.8,0.57,0.3,0,1.34,0.64,0.1,0.0,0.0,0.0,0,0,1,0,0,0,0,1,1.0,3.0
223,1,1,0,2.8,0.57,1.2,0,1.26,0.78,0.1,1.0,0.0,0.0,0,0,2,0,0,0,0,1,1.0,3.0
223,1,1,0,2.8,0.51,0.3,0,1.2,0.72,0.2,0.0,0.0,0.0,0,0,1,0,0,0,0,1,1.0,3.0
223,1,1,0,2.11,0.51,0.6,0,1.2,0.72,0.3,1.0,0.0,0.0,0,0,1,0,0,0,0,1,1.0,3.0
223,1,1,0,2.34,0.57,0.3,0,1.2,0.66,0.3,1.0,0.0,0.0,0,0,1,0,0,0,0,1,1.0,3.0
223,1,1,0,2.34,0.51,0.3,0,1.26,0.58,0.1,1.0,0.0,0.0,0,0,2,0,0,0,0,1,1.0,3.0
223,1,1,0,2.34,0.68,0.6,0,1.2,0.72,0.2,0.0,0.0,0.0,0,0,2,0,0,0,0,1,1.0,3.0
223,1,1,0,2.8,0.68,0.3,0,1.26,0.78,0.3,0.0,0.0,0.0,0,0,2,0,0,0,0,1,1.0,3.0
223,1,1,0,2.34,0.57,0.6,0,1.26,0.78,0.3,0.0,0.0,0.0,0,0,2,0,0,0,0,1,1.0,3.0
224,1,1,1,0.75,0.35,1.2,0,0.51,0.4,0.2,0.0,1.04,0.35,0,0,2,0,0,0,1,1,2.0,3.0
224,1,1,1,0.88,0.35,0.6,0,0.53,0.43,0.3,0.0,1.04,0.28,0,0,2,0,0,0,1,1,2.0,3.0
224,1,1,1,0.68,0.35,0.3,0,0.49,0.38,0.1,0.0,1.04,0.45,0,0,2,0,0,0,1,1,2.0,3.0
224,1,1,1,0.68,0.29,0.3,0,0.51,0.38,0.2,0.0,0.64,0.28,0,0,2,0,0,0,1,1,2.0,3.0
224,1,1,1,0.88,0.26,0.6,0,0.51,0.29,0.2,0.0,0.8,0.45,0,0,2,0,0,0,1,1,2.0,3.0
224,1,1,1,0.68,0.35,1.2,0,0.53,0.43,0.1,0.0,0.64,0.35,0,0,2,0,0,0,1,1,2.0,3.0
224,1,1,1,0.75,0.26,1.2,0,0.49,0.34,0.1,0.0,0.8,0.28,0,0,2,0,0,0,1,1,2.0,3.0
224,1,1,1,0.88,0.29,0.6,0,0.49,0.32,0.1,0.0,0.64,0.35,0,0,2,0,0,0,1,1,2.0,3.0
224,1,1,1,0.68,0.26,0.3,0,0.53,0.31,0.3,0.0,0.8,0.35,0,0,2,0,0,0,1,1,2.0,3.0
225,1,1,0,2.94,0.38,0.3,0,1.98,0.42,0.1,0.0,0.0,0.0,0,0,1,0,0,0,0,1,2.0,2.0
225,1,1,0,2.94,0.38,1.2,0,1.94,0.5,0.1,1.0,0.0,0.0,0,0,2,0,0,0,0,1,2.0,2.0
225,1,1,0,2.94,0.34,0.3,0,1.91,0.48,0.2,0.0,0.0,0.0,0,0,1,0,0,0,0,1,2.0,2.0
225,1,1,0,2.27,0.34,0.6,0,1.91,0.48,0.3,1.0,0.0,0.0,0,0,1,0,0,0,0,1,2.0,2.0
225,1,1,0,2.49,0.38,0.3,0,1.91,0.45,0.3,1.0,0.0,0.0,0,0,1,0,0,0,0,1,2.0,2.0
225,1,1,0,2.49,0.34,0.3,0,1.94,0.4,0.1,1.0,0.0,0.0,0,0,1,0,0,0,0,1,2.0,2.0
225,1,1,0,2.49,0.46,0.6,0,1.91,0.48,0.2,0.0,0.0,0.0,0,0,1,0,0,0,0,1,2.0,2.0
225,1,1,0,2.94,0.46,0.3,0,1.94,0.5,0.3,0.0,0.0,0.0,0,0,1,0,0,0,0,1,2.0,2.0
225,1,1,0,2.49,0.38,0.6,0,1.94,0.5,0.3,0.0,0.0,0.0,0,0,1,0,0,0,0,1,2.0,2.0
226,1,1,0,1.28,0.42,1.2,0,0.73,0.46,0.2,0.0,0.0,0.0,0,0,2,0,0,1,0,1,1.0,1.0
226,1,1,0,1.16,0.42,0.3,0,0.7,0.45,0.1,0.0,0.0,0.0,0,0,2,0,0,1,0,1,1.0,1.0
226,1,1,0,1.53,0.42,0.6,0,0.77,0.5,0.3,0.0,0.0,0.0,0,0,2,0,0,1,0,1,1.0,1.0
226,1,1,0,1.16,0.35,0.3,0,0.73,0.45,0.2,0.0,0.0,0.0,0,0,1,0,0,1,0,1,1.0,1.0
226,1,1,0,1.53,0.31,0.6,0,0.73,0.35,0.2,0.0,0.0,0.0,0,0,2,0,0,1,0,1,1.0,1.0
226,1,1,0,1.28,0.31,1.2,0,0.7,0.42,0.1,0.0,0.0,0.0,0,0,2,0,0,1,0,1,1.0,1.0
226,1,1,0,1.16,0.42,1.2,0,0.77,0.5,0.1,0.0,0.0,0.0,0,0,1,0,0,1,0,1,1.0,1.0
226,1,1,0,1.16,0.31,0.3,0,0.77,0.38,0.3,0.0,0.0,0.0,0,0,2,0,0,1,0,1,1.0,1.0
226,1,1,0,1.53,0.35,0.6,0,0.7,0.42,0.1,0.0,0.0,0.0,0,0,2,0,0,1,0,1,1.0,1.0
227,1,1,0,1.31,0.26,0.3,0,0.63,0.29,0.1,0.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,1.0
227,1,1,0,1.31,0.23,0.3,0,0.56,0.34,0.2,0.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,1.0
227,1,1,0,1.31,0.26,1.2,0,0.59,0.38,0.1,1.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,1.0
227,1,1,0,1.02,0.23,0.6,0,0.56,0.34,0.3,1.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,1.0
227,1,1,0,1.12,0.26,0.3,0,0.56,0.32,0.3,1.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,1.0
227,1,1,0,1.12,0.31,0.6,0,0.56,0.35,0.2,0.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,1.0
227,1,1,0,1.12,0.23,0.3,0,0.59,0.26,0.1,1.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,1.0
227,1,1,0,1.12,0.26,0.6,0,0.59,0.38,0.3,0.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,1.0
227,1,1,0,1.31,0.31,0.3,0,0.59,0.38,0.3,0.0,0.0,0.0,0,0,1,0,0,1,1,1,1.0,1.0
228,1,1,0,1.07,0.38,0.3,0,0.42,0.43,0.1,0.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,1.0
228,1,1,0,1.07,0.34,0.3,0,0.35,0.48,0.2,0.0,0.0,0.0,0,0,1,0,0,1,1,1,1.0,1.0
228,1,1,0,1.07,0.38,1.2,0,0.38,0.52,0.1,1.0,0.0,0.0,0,0,1,0,0,1,1,1,1.0,1.0
228,1,1,0,0.86,0.34,0.6,0,0.35,0.48,0.3,1.0,0.0,0.0,0,0,1,0,0,1,1,1,1.0,1.0
228,1,1,0,0.93,0.38,0.3,0,0.35,0.45,0.3,1.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,1.0
228,1,1,0,0.93,0.46,0.6,0,0.35,0.48,0.2,0.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,1.0
228,1,1,0,0.93,0.34,0.3,0,0.38,0.4,0.1,1.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,1.0
228,1,1,0,0.93,0.38,0.6,0,0.38,0.52,0.3,0.0,0.0,0.0,0,0,1,0,0,1,1,1,1.0,1.0
228,1,1,0,1.07,0.46,0.3,0,0.38,0.5,0.3,0.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,1.0
229,1,1,0,1.54,0.58,1.2,0,0.78,0.62,0.2,0.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,1.0
229,1,1,0,1.4,0.58,0.3,0,0.73,0.58,0.1,0.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,1.0
229,1,1,0,1.83,0.58,0.6,0,0.84,0.7,0.3,0.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,1.0
229,1,1,0,1.4,0.48,0.3,0,0.78,0.62,0.2,0.0,0.0,0.0,0,0,1,0,0,1,1,1,1.0,1.0
229,1,1,0,1.83,0.43,0.6,0,0.78,0.49,0.2,0.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,1.0
229,1,1,0,1.54,0.43,1.2,0,0.73,0.57,0.1,0.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,1.0
229,1,1,0,1.4,0.58,1.2,0,0.84,0.7,0.1,0.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,1.0
229,1,1,0,1.4,0.43,0.3,0,0.84,0.5,0.3,0.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,1.0
229,1,1,0,1.83,0.48,0.6,0,0.73,0.54,0.1,0.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,1.0
230,1,1,0,0.89,0.26,1.2,0,0.4,0.32,0.2,0.0,0.0,0.0,0,0,2,0,0,1,0,1,1.0,2.0
230,1,1,0,0.83,0.26,0.3,0,0.38,0.31,0.1,0.0,0.0,0.0,0,0,1,0,0,1,0,1,1.0,2.0
230,1,1,0,1.01,0.26,0.6,0,0.43,0.38,0.3,0.0,0.0,0.0,0,0,2,0,0,1,0,1,1.0,2.0
230,1,1,0,0.83,0.22,0.3,0,0.4,0.32,0.2,0.0,0.0,0.0,0,0,1,0,0,1,0,1,1.0,2.0
230,1,1,0,1.01,0.2,0.6,0,0.4,0.22,0.2,0.0,0.0,0.0,0,0,2,0,0,1,0,1,1.0,2.0
230,1,1,0,0.89,0.2,1.2,0,0.38,0.29,0.1,0.0,0.0,0.0,0,0,2,0,0,1,0,1,1.0,2.0
230,1,1,0,0.83,0.26,1.2,0,0.43,0.38,0.1,0.0,0.0,0.0,0,0,2,0,0,1,0,1,1.0,2.0
230,1,1,0,0.83,0.2,0.3,0,0.43,0.25,0.3,0.0,0.0,0.0,0,0,2,0,0,1,0,1,1.0,2.0
230,1,1,0,1.01,0.22,0.6,0,0.38,0.26,0.1,0.0,0.0,0.0,0,0,2,0,0,1,0,1,1.0,2.0
231,1,1,1,1.43,0.4,0.3,0,0.52,0.45,0.1,0.0,1.1,0.52,0,0,2,0,0,1,0,1,1.0,2.0
231,1,1,1,1.43,0.4,1.2,0,0.46,0.53,0.1,1.0,1.43,0.84,0,0,1,0,0,1,0,1,1.0,2.0
231,1,1,1,1.43,0.36,0.3,0,0.41,0.5,0.2,0.0,1.43,0.65,0,0,1,0,0,1,0,1,1.0,2.0
231,1,1,1,1.11,0.36,0.6,0,0.41,0.5,0.3,1.0,0.88,0.84,0,0,1,0,0,1,0,1,1.0,2.0
231,1,1,1,1.22,0.4,0.3,0,0.41,0.46,0.3,1.0,1.43,0.52,0,0,2,0,0,1,0,1,1.0,2.0
231,1,1,1,1.22,0.36,0.3,0,0.46,0.42,0.1,1.0,0.88,0.65,0,0,2,0,0,1,0,1,1.0,2.0
231,1,1,1,1.22,0.48,0.6,0,0.41,0.5,0.2,0.0,0.88,0.52,0,0,2,0,0,1,0,1,1.0,2.0
231,1,1,1,1.43,0.48,0.3,0,0.46,0.53,0.3,0.0,0.88,0.84,0,0,2,0,0,1,0,1,1.0,2.0
231,1,1,1,1.22,0.4,0.6,0,0.46,0.53,0.3,0.0,1.1,0.65,0,0,1,0,0,1,0,1,1.0,2.0
232,1,1,0,0.7,0.24,0.3,0,0.39,0.26,0.1,0.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,2.0
232,1,1,0,0.7,0.22,0.3,0,0.35,0.29,0.2,0.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,2.0
232,1,1,0,0.7,0.24,1.2,0,0.37,0.32,0.1,1.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,2.0
232,1,1,0,0.56,0.22,0.6,0,0.35,0.29,0.3,1.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,2.0
232,1,1,0,0.61,0.24,0.3,0,0.35,0.28,0.3,1.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,2.0
232,1,1,0,0.61,0.29,0.6,0,0.35,0.32,0.2,0.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,2.0
232,1,1,0,0.61,0.22,0.3,0,0.37,0.25,0.1,1.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,2.0
232,1,1,0,0.61,0.24,0.6,0,0.37,0.32,0.3,0.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,2.0
232,1,1,0,0.7,0.29,0.3,0,0.37,0.34,0.3,0.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,2.0
233,1,1,0,0.71,0.19,1.2,0,0.38,0.22,0.3,1.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,2.0
233,1,1,0,0.71,0.14,1.2,0,0.42,0.19,0.2,1.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,2.0
233,1,1,0,0.61,0.14,1.2,0,0.4,0.18,0.3,0.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,2.0
233,1,1,0,0.64,0.14,0.6,0,0.42,0.19,0.1,0.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,2.0
233,1,1,0,0.64,0.16,1.2,0,0.42,0.2,0.3,0.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,2.0
233,1,1,0,0.61,0.16,0.6,0,0.42,0.2,0.2,1.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,2.0
233,1,1,0,0.61,0.19,0.6,0,0.4,0.25,0.1,1.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,2.0
233,1,1,0,0.64,0.19,0.3,0,0.42,0.31,0.2,1.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,2.0
233,1,1,0,0.61,0.16,1.2,0,0.38,0.21,0.2,0.0,0.0,0.0,0,0,2,0,0,1,1,1,1.0,2.0
234,1,1,0,1.3,0.22,0.3,0,0.63,0.26,0.1,0.0,0.0,0.0,0,0,2,0,0,1,1,1,2.0,2.0
234,1,1,0,1.3,0.22,1.2,0,0.59,0.35,0.1,1.0,0.0,0.0,0,0,2,0,0,1,1,1,2.0,2.0
234,1,1,0,1.3,0.2,0.3,0,0.56,0.32,0.2,0.0,0.0,0.0,0,0,2,0,0,1,1,1,2.0,2.0
234,1,1,0,1.03,0.2,0.6,0,0.56,0.32,0.3,1.0,0.0,0.0,0,0,2,0,0,1,1,1,2.0,2.0
234,1,1,0,1.12,0.22,0.3,0,0.56,0.29,0.3,1.0,0.0,0.0,0,0,2,0,0,1,1,1,2.0,2.0
234,1,1,0,1.12,0.2,0.3,0,0.59,0.25,0.1,1.0,0.0,0.0,0,0,2,0,0,1,1,1,2.0,2.0
234,1,1,0,1.12,0.26,0.6,0,0.56,0.32,0.2,0.0,0.0,0.0,0,0,2,0,0,1,1,1,2.0,2.0
234,1,1,0,1.3,0.26,0.3,0,0.59,0.35,0.3,0.0,0.0,0.0,0,0,2,0,0,1,1,1,2.0,2.0
234,1,1,0,1.12,0.22,0.6,0,0.59,0.35,0.3,0.0,0.0,0.0,0,0,2,0,0,1,1,1,2.0,2.0
235,1,1,1,2.54,0.67,1.2,0,1.8,0.78,0.2,0.0,2.21,1.0,0,0,2,0,0,1,1,1,2.0,2.0
235,1,1,1,2.34,0.67,0.3,0,1.74,0.74,0.1,0.0,2.21,1.3,0,0,2,0,0,1,1,1,2.0,2.0
235,1,1,1,2.94,0.67,0.6,0,1.88,0.88,0.3,0.0,2.21,0.8,0,0,2,0,0,1,1,1,2.0,2.0
235,1,1,1,2.34,0.56,0.3,0,1.8,0.78,0.2,0.0,1.36,0.8,0,0,2,0,0,1,1,1,2.0,2.0
235,1,1,1,2.94,0.5,0.6,0,1.8,0.62,0.2,0.0,1.7,1.3,0,0,2,0,0,1,1,1,2.0,2.0
235,1,1,1,2.54,0.5,1.2,0,1.74,0.72,0.1,0.0,1.7,0.8,0,0,2,0,0,1,1,1,2.0,2.0
235,1,1,1,2.34,0.67,1.2,0,1.88,0.88,0.1,0.0,1.36,1.0,0,0,2,0,0,1,1,1,2.0,2.0
235,1,1,1,2.34,0.5,0.3,0,1.88,0.64,0.3,0.0,1.7,1.0,0,0,2,0,0,1,1,1,2.0,2.0
235,1,1,1,2.94,0.56,0.6,0,1.74,0.7,0.1,0.0,1.36,1.0,0,0,2,0,0,1,1,1,2.0,2.0
236,1,1,0,1.51,0.35,1.2,0,0.71,0.4,0.3,1.0,0.0,0.0,0,0,2,0,0,1,0,1,1.0,3.0
236,1,1,0,1.15,0.26,1.2,0,0.74,0.31,0.3,0.0,0.0,0.0,0,0,2,0,0,1,0,1,1.0,3.0
236,1,1,0,1.51,0.26,1.2,0,0.78,0.32,0.2,1.0,0.0,0.0,0,0,2,0,0,1,0,1,1.0,3.0
236,1,1,0,1.27,0.26,0.6,0,0.78,0.32,0.1,0.0,0.0,0.0,0,0,2,0,0,1,0,1,1.0,3.0
236,1,1,0,1.27,0.29,1.2,0,0.78,0.34,0.3,0.0,0.0,0.0,0,0,2,0,0,1,0,1,1.0,3.0
236,1,1,0,1.15,0.29,0.6,0,0.78,0.34,0.2,1.0,0.0,0.0,0,0,2,0,0,1,0,1,1.0,3.0
236,1,1,0,1.15,0.35,0.6,0,0.74,0.42,0.1,1.0,0.0,0.0,0,0,2,0,0,1,0,1,1.0,3.0
236,1,1,0,1.15,0.29,1.2,0,0.71,0.35,0.2,0.0,0.0,0.0,0,0,2,0,0,1,0,1,1.0,3.0
236,1,1,0,1.27,0.35,0.3,0,0.78,0.46,0.2,1.0,0.0,0.0,0,0,2,0,0,1,0,1,1.0,3.0
237,1,1,1,2.47,0.65,1.2,0,0.95,0.7,0.3,1.0,1.6,1.0,0,0,2,0,0,1,1,1,1.0,3.0
237,1,1,1,1.9,0.49,1.2,0,1.01,0.57,0.3,0.0,2.08,0.8,0,0,2,0,0,1,1,1,1.0,3.0
237,1,1,1,2.47,0.49,1.2,0,1.09,0.62,0.2,1.0,1.28,0.8,0,0,2,0,0,1,1,1,1.0,3.0
237,1,1,1,2.09,0.49,0.6,0,1.09,0.62,0.1,0.0,2.08,1.3,0,0,1,0,0,1,1,1,1.0,3.0
237,1,1,1,2.09,0.54,1.2,0,1.09,0.62,0.3,0.0,1.28,1.3,0,0,2,0,0,1,1,1,1.0,3.0
237,1,1,1,1.9,0.54,0.6,0,1.09,0.62,0.2,1.0,2.08,1.0,0,0,2,0,0,1,1,1,1.0,3.0
237,1,1,1,1.9,0.65,0.6,0,1.01,0.74,0.1,1.0,1.6,0.8,0,0,1,0,0,1,1,1,1.0,3.0
237,1,1,1,1.9,0.54,1.2,0,0.95,0.64,0.2,0.0,1.6,1.3,0,0,2,0,0,1,1,1,1.0,3.0
237,1,1,1,2.09,0.65,0.3,0,1.09,0.86,0.2,1.0,1.6,1.3,0,0,1,0,0,1,1,1,1.0,3.0
238,1,1,1,2.13,0.68,1.2,0,0.7,0.72,0.3,1.0,1.9,0.95,0,0,1,0,0,1,1,1,2.0,3.0
238,1,1,1,1.7,0.51,1.2,0,0.76,0.58,0.3,0.0,2.47,0.76,0,0,1,0,0,1,1,1,2.0,3.0
238,1,1,1,2.13,0.51,1.2,0,0.84,0.62,0.2,1.0,1.52,0.76,0,0,1,0,0,1,1,1,2.0,3.0
238,1,1,1,1.84,0.51,0.6,0,0.84,0.62,0.1,0.0,2.47,1.23,0,0,1,0,0,1,1,1,2.0,3.0
238,1,1,1,1.84,0.57,1.2,0,0.84,0.64,0.3,0.0,1.52,1.23,0,0,2,0,0,1,1,1,2.0,3.0
238,1,1,1,1.7,0.57,0.6,0,0.84,0.64,0.2,1.0,2.47,0.95,0,0,3,0,0,1,1,1,2.0,3.0
238,1,1,1,1.7,0.68,0.6,0,0.76,0.78,0.1,1.0,1.9,0.76,0,0,2,0,0,1,1,1,2.0,3.0
238,1,1,1,1.7,0.57,1.2,0,0.7,0.66,0.2,0.0,1.9,1.23,0,0,2,0,0,1,1,1,2.0,3.0
238,1,1,1,1.84,0.68,0.3,0,0.84,0.88,0.2,1.0,1.9,1.23,0,0,1,0,0,1,1,1,2.0,3.0
239,1,1,0,1.29,0.31,1.2,0,1.05,0.38,0.2,0.0,0.0,0.0,0,0,2,0,0,1,0,1,2.0,4.0
239,1,1,0,1.48,0.31,0.6,0,1.07,0.42,0.3,0.0,0.0,0.0,0,0,2,0,0,1,0,1,2.0,4.0
239,1,1,0,1.2,0.31,0.3,0,1.03,0.36,0.1,0.0,0.0,0.0,0,0,2,0,0,1,0,1,2.0,4.0
239,1,1,0,1.2,0.26,0.3,0,1.05,0.36,0.2,0.0,0.0,0.0,0,0,2,0,0,1,0,1,2.0,4.0
239,1,1,0,1.48,0.23,0.6,0,1.05,0.26,0.2,0.0,0.0,0.0,0,0,2,0,0,1,0,1,2.0,4.0
239,1,1,0,1.2,0.31,1.2,0,1.07,0.42,0.1,0.0,0.0,0.0,0,0,2,0,0,1,0,1,2.0,4.0
239,1,1,0,1.29,0.23,1.2,0,1.03,0.32,0.1,0.0,0.0,0.0,0,0,2,0,0,1,0,1,2.0,4.0
239,1,1,0,1.48,0.26,0.6,0,1.03,0.32,0.1,0.0,0.0,0.0,0,0,2,0,0,1,0,1,2.0,4.0
239,1,1,0,1.2,0.23,0.3,0,1.07,0.29,0.3,0.0,0.0,0.0,0,0,2,0,0,1,0,1,2.0,4.0
240,1,1,1,0.81,0.18,0.3,0,0.52,0.2,0.1,0.0,0.5,0.2,0,0,1,0,0,1,0,1,2.0,4.0
240,1,1,1,0.81,0.16,0.3,0,0.48,0.24,0.2,0.0,0.65,0.25,0,0,1,0,0,1,0,1,2.0,4.0
240,1,1,1,0.81,0.18,1.2,0,0.5,0.26,0.1,1.0,0.65,0.32,0,0,1,0,0,1,0,1,2.0,4.0
240,1,1,1,0.71,0.16,0.6,0,0.48,0.24,0.3,1.0,0.4,0.32,0,0,1,0,0,1,0,1,2.0,4.0
240,1,1,1,0.74,0.18,0.3,0,0.48,0.22,0.3,1.0,0.65,0.2,0,0,2,0,0,1,0,1,2.0,4.0
240,1,1,1,0.74,0.16,0.3,0,0.5,0.18,0.1,1.0,0.4,0.25,0,0,2,0,0,1,0,1,2.0,4.0
240,1,1,1,0.74,0.22,0.6,0,0.48,0.24,0.2,0.0,0.4,0.2,0,0,2,0,0,1,0,1,2.0,4.0
240,1,1,1,0.74,0.18,0.6,0,0.5,0.26,0.3,0.0,0.5,0.25,0,0,1,0,0,1,0,1,2.0,4.0
240,1,1,1,0.81,0.22,0.3,0,0.5,0.26,0.3,0.0,0.4,0.32,0,0,2,0,0,1,0,1,2.0,4.0
241,1,1,1,2.66,0.74,1.2,0,0.93,0.78,0.3,1.0,1.9,1.3,0,0,1,0,0,1,0,1,2.0,4.0
241,1,1,1,2.12,0.56,1.2,0,1.01,0.64,0.3,0.0,2.47,1.04,0,0,1,0,0,1,0,1,2.0,4.0
241,1,1,1,2.66,0.56,1.2,0,1.11,0.66,0.2,1.0,1.52,1.04,0,0,1,0,0,1,0,1,2.0,4.0
241,1,1,1,2.3,0.56,0.6,0,1.11,0.66,0.1,0.0,2.47,1.69,0,0,1,0,0,1,0,1,2.0,4.0
241,1,1,1,2.3,0.62,1.2,0,1.11,0.7,0.3,0.0,1.52,1.69,0,0,1,0,0,1,0,1,2.0,4.0
241,1,1,1,2.12,0.62,0.6,0,1.11,0.7,0.2,1.0,2.47,1.3,0,0,1,0,0,1,0,1,2.0,4.0
241,1,1,1,2.12,0.74,0.6,0,1.01,0.82,0.1,1.0,1.9,1.04,0,0,1,0,0,1,0,1,2.0,4.0
241,1,1,1,2.12,0.62,1.2,0,0.93,0.72,0.2,0.0,1.9,1.69,0,0,1,0,0,1,0,1,2.0,4.0
241,1,1,1,2.3,0.74,0.3,0,1.11,0.99,0.2,1.0,1.9,1.69,0,0,1,0,0,1,0,1,2.0,4.0
242,1,1,1,0.78,0.25,0.3,0,0.45,0.28,0.1,0.0,0.6,0.32,0,0,1,0,0,1,0,1,2.0,4.0
242,1,1,1,0.78,0.22,0.3,0,0.41,0.31,0.2,0.0,0.78,0.4,0,0,1,0,0,1,0,1,2.0,4.0
242,1,1,1,0.78,0.25,1.2,0,0.43,0.34,0.1,1.0,0.78,0.52,0,0,1,0,0,1,0,1,2.0,4.0
242,1,1,1,0.61,0.22,0.6,0,0.41,0.31,0.3,1.0,0.48,0.52,0,0,1,0,0,1,0,1,2.0,4.0
242,1,1,1,0.67,0.25,0.3,0,0.41,0.29,0.3,1.0,0.78,0.32,0,0,1,0,0,1,0,1,2.0,4.0
242,1,1,1,0.67,0.22,0.3,0,0.43,0.25,0.1,1.0,0.48,0.4,0,0,1,0,0,1,0,1,2.0,4.0
242,1,1,1,0.67,0.3,0.6,0,0.41,0.32,0.2,0.0,0.48,0.32,0,0,1,0,0,1,0,1,2.0,4.0
242,1,1,1,0.67,0.25,0.6,0,0.43,0.34,0.3,0.0,0.6,0.4,0,0,1,0,0,1,0,1,2.0,4.0
242,1,1,1,0.78,0.3,0.3,0,0.43,0.35,0.3,0.0,0.48,0.52,0,0,1,0,0,1,0,1,2.0,4.0
243,1,1,0,1.33,0.48,0.3,0,0.68,0.52,0.1,0.0,0.0,0.0,0,0,2,0,0,1,0,1,4.0,4.0
243,1,1,0,1.33,0.48,1.2,0,0.64,0.58,0.1,1.0,0.0,0.0,0,0,2,0,0,1,0,1,4.0,4.0
243,1,1,0,1.33,0.43,0.3,0,0.61,0.54,0.2,0.0,0.0,0.0,0,0,2,0,0,1,0,1,4.0,4.0
243,1,1,0,1.12,0.43,0.6,0,0.61,0.54,0.3,1.0,0.0,0.0,0,0,1,0,0,1,0,1,4.0,4.0
243,1,1,0,1.19,0.48,0.3,0,0.61,0.53,0.3,1.0,0.0,0.0,0,0,1,0,0,1,0,1,4.0,4.0
243,1,1,0,1.19,0.43,0.3,0,0.64,0.48,0.1,1.0,0.0,0.0,0,0,1,0,0,1,0,1,4.0,4.0
243,1,1,0,1.19,0.58,0.6,0,0.61,0.57,0.2,0.0,0.0,0.0,0,0,1,0,0,1,0,1,4.0,4.0
243,1,1,0,1.33,0.58,0.3,0,0.64,0.62,0.3,0.0,0.0,0.0,0,0,1,0,0,1,0,1,4.0,4.0
